title,prompt_type,prompt,version,output,output_text,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Vehicle Fire III,agreement,"Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""
One day, Ken parks his car next to his home, and while he is out on a jog his neighbor's home catches fire. The fire spreads to Ken's car, which is subsequently destroyed in the blaze. Ken files a claim with his insurance company for the damage. 
Considering just how ""fire damage"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Ken is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-13.211582,-1.7976931348623157e+308,-13.772078,-1.7976931348623157e+308,-17.200256,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Fire III,agreement,"Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as ""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""
One day, Ken parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. The fire does not spread to the rest of the car, but it causes significant smoke damage to the car's interior. Ken files a claim with his insurance company for the damage.
Considering just how ""fire damage"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Ken is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-10.781117,-1.7976931348623157e+308,-11.990735,-16.879826,-6.856954,-18.873684,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft IV,agreement,"Hunter's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or car accessories (while in or on the car).""
Hunter, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and stealing several hundred dollars in bills that Hunter left in the car. Hunter files a claim with his insurance company for the loss. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Hunter is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-10.465986,-0.761091,-12.134401,-11.298586,-1.7976931348623157e+308,-13.071745,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft IV,agreement,"Hunter's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or car accessories (while in or on the car).""
Hunter, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and stealing Hunter's very high-end seat covers. Hunter files a claim with his insurance company for the loss. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Hunter is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-13.244444,-1.7976931348623157e+308,-13.477583,-1.7976931348623157e+308,-17.94461,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft IV,agreement,"Hunter's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or car accessories (while in or on the car).""
Hunter, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and stealing a smartphone that Hunter leaves in the car for navigation and to play music. Hunter files a claim with his insurance company for the loss. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Hunter is covered by the insurance""—yes or no? Final answer is:",controversial,Yes,Yes,-10.733938,-1.7976931348623157e+308,-11.206652,-19.416864,-9.899912,-20.74019,-21.023588,-1.7976931348623157e+308
Vehicle Theft V,agreement,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes ""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""
Dillon, who employs a part-time personal assistant, goes on vacation and leaves his car in his home garage. However, surveillance footage captures his personal assistant breaking into his car and driving away. Dillon files a claim with his insurance company for the loss. 
Considering just how ""family or employee"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Dillon is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-19.60478,-1.7976931348623157e+308,-12.683846,-1.7976931348623157e+308,-6.944556,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft V,agreement,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes ""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""
Dillon, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures an unfamiliar man breaking into his car and driving away. Dillon files a claim with his insurance company for the loss. 
Considering just how ""family or employee"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Dillon is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-13.162685,-1.7976931348623157e+308,-13.593124,-1.7976931348623157e+308,-17.472626,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft V,agreement,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes ""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""
Dillon, who has been separated from his wife for over two years, goes to work one day and parks his car in the garage. However, surveillance footage captures his estranged wife breaking into his car and driving away. Dillon files a claim with his insurance company for the loss. 
Considering just how ""family or employee"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Dillon is covered by the insurance""—yes or no? Final answer is:",controversial,No,No,-1.7976931348623157e+308,-11.539153,-18.78321,-11.530452,-1.7976931348623157e+308,-7.798652,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft VI,agreement,"Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if ""the policyholder's car contains a working GPS tracking device.""
Cooper, who doesn't keep a GPS tracking device in his car, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss. 
Considering just how ""tracking device"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Cooper is covered by the insurance""—yes or no? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308,-16.604946,-1.7976931348623157e+308,-8.69344,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft VI,agreement,"Cooper's car insurance policy includes coverage for ""Vehicle Theft,"" which applies only if ""the policyholder's car contains a working GPS tracking device.""
Cooper, who keeps a GPS tracking device in his car, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and driving away. Cooper files a claim with his insurance company for the loss. 
Considering just how ""tracking device"" would be understood by ordinary speakers of English, do you agree with the following statement: ""Cooper is covered by the insurance""—yes or no? Final answer is:",unambiguous_covered,Yes,Yes,-10.625839,-1.7976931348623157e+308,-12.27425,-1.7976931348623157e+308,-10.863476,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
