title,prompt_type,prompt,version,output,output_text,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Vehicle Damage III,no_or_yes,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car).""  
One day, Steve is involved in a minor accident. His GPS navigation system, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, is Steve covered by the insurance—no or yes? Final answer is:",unambiguous_covered,Yes,Yes,-14.744179,-0.000208,-8.478945,-1.7976931348623157e+308,-20.58079,-1.7976931348623157e+308,-23.81003,-1.7976931348623157e+308
Vehicle Damage III,no_or_yes,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car).""  
One day, Steve is involved in a minor accident. His tablet computer, which he uses for navigation and which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. 
Considering just how ""accessory"" would be understood by ordinary speakers of English, is Steve covered by the insurance—no or yes? Final answer is:",controversial,Yes,Yes,-13.538803,-0.000214,-9.216171,-21.276146,-9.089157,-18.319466,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage IV,no_or_yes,"Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car).""  
One day, Chris is involved in a minor accident. His work laptop, which was in the car at the time, was damaged. Chris files a claim with his insurance company for the damage. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, is Chris covered by the insurance—no or yes? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-20.24801,-1.7976931348623157e+308,-14.354922,-0.04449,-3.13468,-23.286154,-1.7976931348623157e+308
Vehicle Damage IV,no_or_yes,"Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car).""  
One day, Chris is involved in a minor accident. His car stereo system and speakers were damaged. Chris files a claim with his insurance company for the damage. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, is Chris covered by the insurance—no or yes? Final answer is:",unambiguous_covered,Yes,Yes,-15.113099,-0.000192,-8.563355,-1.7976931348623157e+308,-20.696486,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage IV,no_or_yes,"Chris's car insurance policy includes coverage for ""Vehicle Damage,"" defined as ""loss or damage to the policy holder's 1) car; or 2) audio equipment (while in the car).""  
One day, Chris is involved in a minor accident. His portable Bluetooth speaker, which was in the car at the time, was damaged. Chris files a claim with his insurance company for the damage. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, is Chris covered by the insurance—no or yes? Final answer is:",controversial,Yes,Yes,-14.930429,-0.000296,-8.128908,-1.7976931348623157e+308,-15.403845,-23.057295,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage V,no_or_yes,"James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  ""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" 
James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. He heads back into his house to grab something he forgot, and he returns to find that the car seat has been stolen. James files a claim with his insurance company for the loss. 
Considering just how ""damage"" would be understood by ordinary speakers of English, is James covered by the insurance—no or yes? Final answer is:",unambiguous_uncovered,no,no,-1.7976931348623157e+308,-13.811257,-16.49944,-13.9675,-0.748738,-0.640488,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage V,no_or_yes,"James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  ""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" 
James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. He heads back into his house to grab something he forgot, and he returns to find that another car has crashed into his parked car. The car seat is severely damaged in the crash. James files a claim with his insurance company for the damage. 
Considering just how ""damage"" would be understood by ordinary speakers of English, is James covered by the insurance—no or yes? Final answer is:",unambiguous_covered,Yes,Yes,-9.998313,-0.295745,-1.447845,-13.926135,-4.256755,-5.00114,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Damage V,no_or_yes,"James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  ""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" 
James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. James forgets about the car seat and begins to drive away with it still on his car. Shortly thereafter, he gets into an accident. The car seat is severely damaged in the crash. James files a claim with his insurance company for the damage. 
Considering just how ""damage"" would be understood by ordinary speakers of English, is James covered by the insurance—no or yes? Final answer is:",controversial,No,No,-11.370399,-2.413045,-5.060255,-10.286886,-0.25041,-2.074766,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft I,no_or_yes,"Gisele's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or audio equipment (while in or on the car).""
Gisele, who lives alone, goes on vacation and leaves her car in her home garage. However, surveillance footage captures a masked assailant breaking into Gisele's car and stealing her briefcase, which contained her work laptop. Gisele files a claim with her insurance company for the loss. 
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, is Gisele covered by the insurance—no or yes? Final answer is:",unambiguous_uncovered,No,No,-1.7976931348623157e+308,-21.39762,-1.7976931348623157e+308,-16.500458,-0.010986,-4.516673,-1.7976931348623157e+308,-1.7976931348623157e+308
Vehicle Theft I,no_or_yes,"Gisele's car insurance policy includes coverage for ""Vehicle Theft,"" defined as ""loss or damage as a result of theft to the policy holder's car or audio equipment (while in or on the car).""
Gisele, who lives alone, goes on vacation and leaves her car in her home garage. However, surveillance footage captures a masked assailant breaking into Gisele's car and stealing her car stereo. Gisele files a claim with her insurance company for the loss.
Considering just how ""audio equipment"" would be understood by ordinary speakers of English, is Gisele covered by the insurance—no or yes? Final answer is:",unambiguous_covered,Yes,Yes,-17.398373,-8e-06,-11.787952,-1.7976931348623157e+308,-23.631933,-1.7976931348623157e+308,-1.7976931348623157e+308,-1.7976931348623157e+308
